ACCREDPROC_ID;ACTTAKENCODE_CODE;ANALYSISD;ANALYSISM;ANALYSISY;ANMETHCODE_BASE_ID;ANMETHTEXT;ANMETHREFID;SAMPMATINFO_EXPIRYD;SAMPMATINFO_EXPIRYM;SAMPMATINFO_EXPIRYY;EXPRRESTYPE_ID;EXPRRESPERC_FATPERC;EXPRRESPERC_MOISTPERC;LABACCRED_ID;LABID;LABCOUNTRY_ID;ANPORTSEQ;LOCALORGID;LOCALORGCOUNTRY_ID;SAMPUNITSIZE;SAMPUNITSIZEUNIT_ID;ORIGCOUNTRY_ID;ORIGFISHAREACODE_ID;ORIGFISHAREATEXT;PROCCOUNTRY_ID;PARAMCODE_BASE_ID;PARAMTEXT;PARAMTYPE_ID;SAMPMATINFO_BRANDNAME;SAMPMATINFO_MANUF;SAMPMATINFO_COM;SAMPMATINFO_PRODD;SAMPMATINFO_PRODM;SAMPMATINFO_PRODY;SAMPMATTEXT;PROGID;PROGLEGREF_CODE;SAMPSTRATEGY_ID;PROGTYPE_ID;SAMPMETHOD_ID;SAMPPOINT_ID;RESINFO_COM;EVALCODE_ID;EVALLIMITTYPE_ID;RESQUALVALUE_ID;RESTYPE_ID;RESUNIT_ID;CCALPHA;CCBETA;EVALLOWLIMIT;RESLOD;RESLOQ;RESVAL;RESVALUNCERTSD;RESVALUNCERT;RESVALREC;RESVALRECCORR_ID;SAMPCOUNTRY_ID;SAMPD;SAMPM;SAMPY;ANMATCODE;ANMATCODE_BASE_ID;ANMATCODE_ID_L1;ANMATCODE_ID_L2;ANMATCODE_ID_L3;ANMATCODE_ID_L4;ANMATCODE_ID_L5;ANMATCODE_ID_L6;ANMATCODE_ID_L7;ANMATCODE_ID_L8;ANMATCODE_ID_L9;ANMATCODE_ID_L10;ANMATCODE_ID_LAST;SAMPMATCODE;SAMPMATCODE_BASE_ID;SAMPMATCODE_ID_L1;SAMPMATCODE_ID_L2;SAMPMATCODE_ID_L3;SAMPMATCODE_ID_L4;SAMPMATCODE_ID_L5;SAMPMATCODE_ID_L6;SAMPMATCODE_ID_L7;SAMPMATCODE_ID_L8;SAMPMATCODE_ID_L9;SAMPMATCODE_ID_L10;SAMPMATCODE_ID_LAST;SAMPAREA;PROCAREA;ORIGAREA;RESID;SAMPID
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;38F481CE2CFC461BAC49C2757BBB7E43;C88B6F59DBBED4C2CB382B12CD80F193
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;2FA5D049CCFDDC30EDF10BA3FDEB1F22;055FE65C0E61284D78629DA37C6DEEEC
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;E40DF65124C5620AC4B3C0984DBDF2B2;53E6C70195394687674469CD5F268E6B
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;30;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;F2EC3589613E2BD669CCA6A633BAC4E4;E2F08DE0AD521C4C5D1691E9200C906C
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;B9C86B15BF0A6DE331F0BFC298C2BFB9;DA10625B8FEAFA74A45D6BD0CC006FF6
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;4D9590BD6F682ADC24ECFC81410F14C9;182DBFDD20EF536740719618B6067D02
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;ED44653F3C1B523C785D2A1FC3C2B41E;26575DFE45D0F7FAA801D83A4CA43221
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;7CA09CFCCA558DEB605F1FEE93B72A60;177460CC4106B60C5BD660E917726A65
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;E8BF595080AB55326719FE53BAFD3D21;EDBA4F78082C18CA619FB6FB0343B47A
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;30;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;77278FB742922CA79A390309F9FA8BEB;518C17519570F149B8A402B69E032DD0
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Numerical Value;Microgram/kilogram;;;;;;24;;;;Most accurate result value estimate;Norway;;;2009;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;A004P#F02.A067Y$F27.A001M$F28.A0C03$F28.A0C09;Wheat bran;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Wheat bran;Not Available;Not Available;Not Available;A7931E089963D9379B5F269D17A6E330;3041EA5E79628FE26E3C84877B2C3615
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;10;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;E8C418C081227FFCEC0C51D9B4501E0E;FA3A4313B8F47A834DD35FCFD390AEBA
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;10;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;34AEC44E61581B1085680F4BF3053B2B;73148205CF26FEC2C5AD64FD1FC15E5E
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;ResType amended from LOD to LOQ;Not Available;Not Available;Not Available;Non Quantified Value ( less than LOQ);Microgram/kilogram;;;;;2,5;;;;;Most accurate result value estimate;Norway;;;2009;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;A004B#F02.A067Z$F03.A06JD$F10.A06HR$F27.A001M$F28.A0C03$F28.A0C0A;Wheat wholemeal flour;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Wheat wholemeal flour;Not Available;Not Available;Not Available;9263D6BB40A8B05C36E1EA1D64DFD760;E85F11C0E27AFE2966D2B1215DCC69EB
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;851BAD64014E067B44C0F444E16F5F0F;64A58D21F4BB8EE01BA86C5829497FC0
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;D6FAF90708CC016C411D069F97CEBD6E;6EA644B4D2E6890B1F0CD8835EBA3064
Not Available;N_A;;;2009;GC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;30;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;41FEAF7C9196C360BCF816F8FA8705E9;9700DD29C1713B4BDCAA07E58E83D35A
Not Available;N_A;;;2009;LC-MS;N_A;N_A;;;;Whole weight;;;Accredited;N_A;Not Available;N_A;N_A;Not Available;;Not Available;Unknown;Not Available;N_A;Not Available;T-2 toxin;T-2;P001A;N_A;N_A;**;;;;**;N_A;N_A;Not specified;Unspecified;Unknown;Unknown;N_A;Not Available;Not Available;Not Available;Non Detected Value ( less than LOD);Microgram/kilogram;;;;2,5;;;;;;Most accurate result value estimate;Norway;;;2009;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;A003Y#F02.A067Z$F03.A06JD$F10.A07XK$F10.A0F2R$F27.A001M$F28.A0C03$F28.A0C0A;Wheat flour white;Food;Grains and grain-based products;Cereal grains and similar and primary derivatives thereof;Cereal primary derivatives;Cereal and cereal-like flours;Wheat flour;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Wheat flour white;Not Available;Not Available;Not Available;21614D8AF282711566D4144DD8CD9A1E;EA7BABC35B94CA9E89D787CCFAFFE0BB
